
message,label
Let’s go for a walk this afternoon. The weather is nice.,0
I finished reading the book you recommended. It was excellent!,0
You have been selected for a free smartwatch! Reply YES to claim now.,1
I can’t wait to see you!,0
The meeting has been moved to 1:00 PM.,0
Win a brand new luxury watch! Reply WIN to enter the lucky draw.,1
The meeting has been moved to 5:30 PM.,0
Please confirm your attendance for the birthday party.,0
"Happy birthday, John! Hope you have a wonderful day.",0
Can you send me the report by tonight?,0
Exclusive deal! Buy one get one free on our luxury watch. Limited time offer.,1
Lunch was great yesterday! Let’s do it again sometime.,0
Free vacation package for our first 100 followers! Claim yours now.,1
Get rich quick! DM us for our secret trading tips.,1
We found a package addressed to you. Click here to confirm your shipping details.,1
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
Your account has been temporarily suspended due to suspicious login attempts. Click here to verify your account.,1
Earn $500 daily working from home. Sign up now and start earning immediately.,1
Want free samples? Follow us and share this post to claim.,1
Confirm your account information to avoid service interruption. Click here to verify.,1
Don’t forget to submit the research paper by end of day.,0
We found a package addressed to you. Click here to confirm your shipping details.,1
Transform your life with our miracle supplement. Click the link to learn more.,1
Congratulations! You have won a iPhone! Reply WIN to 74325 now!,1
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Please let me know if you need any help with the new product launch.,0
Please let me know if you need any help with the research study.,0
Lunch was great yesterday! Let’s do it again sometime.,0
I will be late to the office today. Stuck in traffic.,0
I’ll be there in 1:00 PM.,0
Free gift card worth $500 for our first 100 followers! Claim yours now.,1
Congratulations on your graduation! We are proud of you.,0
Low interest rates available for a limited time! Apply for a loan today.,1
You have been selected to receive a free gift card worth $500. Respond now to claim.,1
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
Join our giveaway for a chance to win a gift card worth $500! Like and share this post.,1
Don’t forget to water the plants today.,0
Please send me the notes from the meeting.,0
Good luck on your math exam. You’ve got this!,0
Please let me know if you have any questions about the new product launch.,0
The meeting has been moved to 2:00 PM.,0
Did you watch the game last night? It was thrilling!,0
Please send me the notes from the meeting.,0
Did you watch the game last night? It was thrilling!,0
Please let me know if you have any questions about the rebranding effort.,0
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
Join our giveaway for a chance to win a vacation package! Like and share this post.,1
Let’s schedule a call to discuss the details of the software development project.,0
We found a package addressed to you. Click here to confirm your shipping details.,1
Congratulations on your new baby!,0
Let’s schedule a call to discuss the details of the research study.,0
Join our giveaway for a chance to win a car! Like and share this post.,1
Looking forward to our vacation next month!,0
I’m so proud of you for getting the certification.,0
I have sent you the files. Please check your email.,0
Your account has been temporarily suspended due to suspicious login attempts. Click here to verify your account.,1
Congratulations! You have been selected to win a luxury vacation to Bahamas. Respond with YES to confirm.,1
The concert last night was amazing. Had a great time!,0
Are you free this weekend? Let’s plan a trip.,0
We found a package addressed to you. Click here to confirm your shipping details.,1
Can you send me the presentation by next Monday?,0
Looking forward to seeing you at the workshop.,0
We have detected multiple login attempts to your account. Please reset your password using this link.,1
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
You have been selected to receive a free gift card worth $500. Respond now to claim.,1
See you at the party this evening!,0
URGENT! Your mobile number has been selected to win gym membership. Call 76780 now!,1
Free cruise trip for our first 100 followers! Claim yours now.,1
I finished reading the book you recommended. It was excellent!,0
I can’t wait to see you!,0
"Hey Sophia, are we meeting at 5:30 PM tomorrow?",0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Low interest rates available for a limited time! Apply for a loan today.,1
Can you send me the budget plan by by Friday?,0
We should catch up over coffee sometime soon.,0
I’ll be there in 11:00 AM.,0
Don’t forget to submit the research paper by this afternoon.,0
Don’t forget about our meeting on next Tuesday.,0
Congratulations! You have won a shopping voucher! Text GO to 55155 now!,1
Looking forward to our vacation next week!,0
"Happy birthday, Chris! Hope you have a wonderful day.",0
Great job on the task today!,0
Great job on the analysis today!,0
Lunch was great yesterday! Let’s do it again sometime.,0
Please review the attached proposal and let me know your feedback.,0
Congratulations on your new baby!,0
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
I have sent you the files. Please check your email.,0
"Want to make $10,000 per month from home? Send us a message!",1
You have been awarded an exclusive membership card. Confirm your details to activate.,1
Join our giveaway for a chance to win a gift card worth $500! Like and share this post.,1
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
You have been selected for a free cruise trip! Reply YES to claim now.,1
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Can you pick up some milk on your way home?,0
The concert last night was amazing. Had a great time!,0
Can you send me the budget plan by tomorrow?,0
Exclusive offer: lose 15kg in 1 month with our diet plan. Click the link in our bio.,1
Thank you for your quick response.,0
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
We found a package addressed to you. Click here to confirm your shipping details.,1
We should catch up over coffee sometime soon.,0
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
Don’t forget to submit the presentation by by Friday.,0
Congratulations! You have won a gift card worth $500! Send VERIFY to 65355 now!,1
Low interest rates available for a limited time! Apply for a loan today.,1
You have been chosen to receive a free cruise trip. Click here to claim!,1
Congratulations on your new baby!,0
I’ll be there in 9:00 AM.,0
Free car for our first 100 followers! Claim yours now.,1
We detected unusual activity on your account. Please update your security information immediately.,1
Congratulations! You have won a smartwatch. Click here to claim your reward.,1
Transform your life with our miracle supplement. Click the link to learn more.,1
The meeting has been moved to 7:00 PM.,0
You have been selected for a free car! Reply YES to claim now.,1
Get unlimited access to premium content at 90% discount. Click here to subscribe.,1
You have been selected for a free smartwatch! Reply YES to claim now.,1
Your tax refund is pending. Submit your information here to receive it.,1
Are you free this weekend? Let’s plan a trip.,0
Win a brand new smartphone! Reply WIN to enter the lucky draw.,1
Congratulations on your graduation! We are proud of you.,0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
Your account has been temporarily suspended due to suspicious login attempts. Click here to verify your account.,1
I will be late to the office today. Stuck in traffic.,0
Win a brand new luxury watch! Reply WIN to enter the lucky draw.,1
I can’t wait to see you!,0
URGENT! Your mobile number has been selected to win gift card worth $500. Call 83107 now!,1
Your mailbox has exceeded its storage quota. Click here to avoid losing emails.,1
Let’s go for a walk this evening. The weather is nice.,0
Please review the attached budget plan and let me know your feedback.,0
I have sent you the files. Please check your email.,0
We should catch up over coffee sometime soon.,0
We should catch up over coffee sometime soon.,0
Thank you for your quick response.,0
Win a brand new luxury watch! Reply WIN to enter the lucky draw.,1
The meeting has been moved to 11:00 AM.,0
Congratulations! You have won a laptop! Reply OK to 92254 now!,1
Congratulations! You have been selected to win a luxury vacation to Sydney. Respond with YES to confirm.,1
Want free samples? Follow us and share this post to claim.,1
Can you send me the report by by Friday?,0
I finished reading the book you recommended. It was excellent!,0
I will be late to the office today. Stuck in traffic.,0
Join our pyramid scheme and get rich quick! DM for details.,1
Free cruise trip for our first 100 followers! Claim yours now.,1
Good luck on your science test. You’ve got this!,0
I’m so proud of you for getting the award.,0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Congratulations! You have been selected to win a luxury vacation to Bahamas. Respond with YES to confirm.,1
Congratulations! You have been selected to win a luxury vacation to Sydney. Respond with YES to confirm.,1
Lunch was great yesterday! Let’s do it again sometime.,0
Good luck on your final exam. You’ve got this!,0
Join our giveaway for a chance to win a laptop! Like and share this post.,1
Congratulations! You have been selected to win a luxury vacation to Bali. Respond with YES to confirm.,1
Please send me the notes from the meeting.,0
"You have been selected for a $10,000 grant. Apply now to receive the funds.",1
"Happy birthday, Chris! Hope you have a wonderful day.",0
Win a free gift card worth $500! Follow our page and tag two friends to enter.,1
Don’t forget about our meeting on next Tuesday.,0
"Want to make $10,000 per month from home? Send us a message!",1
The concert last night was amazing. Had a great time!,0
You have been chosen to receive a free laptop. Click here to claim!,1
You have been selected for a free gym membership! Reply YES to claim now.,1
I’ll drop by your office at 7:00 PM.,0
Your account has been temporarily suspended due to suspicious login attempts. Click here to verify your account.,1
Free shopping voucher for our first 100 followers! Claim yours now.,1
Please review the attached presentation and let me know your feedback.,0
Please confirm your attendance for the webinar.,0
Don’t forget to submit the research paper by tomorrow.,0
Win a brand new luxury watch! Reply WIN to enter the lucky draw.,1
The meeting has been moved to 2:00 PM.,0
Free shopping voucher for our first 100 followers! Claim yours now.,1
I’m so proud of you for getting the award.,0
Win a brand new luxury watch! Reply WIN to enter the lucky draw.,1
Exclusive offer: lose 15kg in 1 month with our diet plan. Click the link in our bio.,1
Please send me the notes from the meeting.,0
Please review the attached budget plan and let me know your feedback.,0
Please send me the notes from the meeting.,0
Free PlayStation for our first 100 followers! Claim yours now.,1
Lose belly fat fast with our special diet plan. Click the link to get started!,1
Get rich quick! DM us for our secret trading tips.,1
Congratulations! You have won a cruise trip! Reply ACCEPT to 94319 now!,1
I’ll drop by your office at 11:00 AM.,0
Let’s schedule a call to discuss the details of the research study.,0
Congratulations on your new baby!,0
Congratulations on your new baby!,0
Great job on the presentation today!,0
Congratulations! You have won a shopping voucher! Text NOW to 28892 now!,1
I will call you later this evening.,0
Please review the attached presentation and let me know your feedback.,0
Let’s meet for dinner at 2:00 PM tonight.,0
Exclusive offer: lose 15kg in 1 month with our diet plan. Click the link in our bio.,1
Low interest rates available for a limited time! Apply for a loan today.,1
URGENT! Your mobile number has been selected to win smartwatch. Call 84671 now!,1
Get 0% interest on personal loans today! Apply now.,1
Congratulations! You have been selected to win a luxury vacation to Dubai. Respond with YES to confirm.,1
Win a brand new tablet! Reply WIN to enter the lucky draw.,1
Let’s meet for dinner at 8:00 AM tonight.,0
Are you free this weekend? Let’s plan a trip.,0
Looking forward to seeing you at the webinar.,0
Low interest rates available for a limited time! Apply for a loan today.,1
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
You have been selected to receive a free vacation package. Respond now to claim.,1
I can’t wait to see you!,0
You have been selected for a free smartwatch! Reply YES to claim now.,1
Thanks for your assistance with the assignment.,0
Are you free this weekend? Let’s plan a trip.,0
"You have been selected for a $10,000 grant. Apply now to receive the funds.",1
Get rich quick! DM us for our secret trading tips.,1
Let’s meet for dinner at 7:00 PM tonight.,0
Confirm your account information to avoid service interruption. Click here to verify.,1
Thank you for your quick response.,0
We should catch up over coffee sometime soon.,0
The meeting has been moved to 2:00 PM.,0
I’m so proud of you for getting the certification.,0
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
Let’s meet for dinner at 11:00 AM tonight.,0
Good luck on your math exam. You’ve got this!,0
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
URGENT! Your mobile number has been selected to win gym membership. Call 34542 now!,1
Congratulations! You have won a PlayStation! Reply WIN to 96228 now!,1
Your tax refund is pending. Submit your information here to receive it.,1
Please let me know if you need any help with the new product launch.,0
I’m so proud of you for getting the certification.,0
"Hey Lisa, are we meeting at 9:00 AM tomorrow?",0
We found a package addressed to you. Click here to confirm your shipping details.,1
Don’t forget to water the plants today.,0
Confirm your account information to avoid service interruption. Click here to verify.,1
Can you pick up some milk on your way home?,0
I can’t wait to see you!,0
Please let me know if you need any help with the rebranding effort.,0
"Turn $100 into $10,000 overnight! DM for details!",1
Please review the attached proposal and let me know your feedback.,0
Free gift card worth $500 for our first 100 followers! Claim yours now.,1
Exclusive offer: lose 15kg in 1 month with our diet plan. Click the link in our bio.,1
Exclusive offer: lose 15kg in 1 month with our diet plan. Click the link in our bio.,1
Let’s schedule a call to discuss the details of the marketing campaign.,0
Did you watch the game last night? It was thrilling!,0
You have been selected for a free car! Reply YES to claim now.,1
Please confirm your attendance for the conference.,0
I can’t wait to see you!,0
Congratulations on your certification! We are proud of you.,0
Let’s go for a walk this afternoon. The weather is nice.,0
Can you send me the proposal by this afternoon?,0
Let’s meet for dinner at 8:00 AM tonight.,0
Lose belly fat fast with our special diet plan. Click the link to get started!,1
"Happy birthday, Alex! Hope you have a wonderful day.",0
Just wanted to say thank you for your help earlier.,0
Just wanted to say thank you for your help earlier.,0
Congratulations on your new baby!,0
Please let me know if you have any questions about the research study.,0
Your account has been temporarily suspended due to suspicious login attempts. Click here to verify your account.,1
Please let me know if you have any questions about the marketing campaign.,0
I can’t wait to see you!,0
Did you watch the game last night? It was thrilling!,0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
You have been chosen to receive a free smartwatch. Click here to claim!,1
Please confirm your attendance for the wedding.,0
Don’t forget to submit the presentation by tonight.,0
Want free samples? Follow us and share this post to claim.,1
Looking forward to seeing you at the team building event.,0
You have been awarded an exclusive membership card. Confirm your details to activate.,1
See you at the party this evening!,0
"Hey Lisa, are we meeting at 5:30 PM tomorrow?",0
Transform your life with our miracle supplement. Click the link to learn more.,1
Don’t forget to submit the presentation by end of day.,0
Can you pick up some eggs on your way home?,0
You have been selected for a free car! Reply YES to claim now.,1
"Want to make $10,000 per month from home? Send us a message!",1
Please confirm your attendance for the conference.,0
Win a brand new tablet! Reply WIN to enter the lucky draw.,1
Looking forward to seeing you at the workshop.,0
You have been awarded an exclusive membership card. Confirm your details to activate.,1
Are you free this weekend? Let’s plan a trip.,0
Get unlimited access to premium content at 90% discount. Click here to subscribe.,1
Get the latest fashion accessories at 80% off! Shop now!,1
Get 0% interest on personal loans today! Apply now.,1
See you at the party this morning!,0
Confirm your account information to avoid service interruption. Click here to verify.,1
I’m so proud of you for getting the promotion.,0
Earn $500 daily working from home. Sign up now and start earning immediately.,1
I’m so proud of you for getting the graduation.,0
Don’t forget about our meeting on April 10th.,0
Thanks for your assistance with the presentation.,0
Let’s meet for dinner at 2:00 PM tonight.,0
Your account has been temporarily suspended due to suspicious login attempts. Click here to verify your account.,1
Congratulations! You have won a gift card worth $500! Reply START to 18353 now!,1
I’ll drop by your office at 1:00 PM.,0
Please let me know if you have any questions about the research study.,0
Looking forward to our vacation next month!,0
I will call you later this morning.,0
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Did you watch the game last night? It was thrilling!,0
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
Your account has been temporarily suspended due to suspicious login attempts. Click here to verify your account.,1
Congratulations! You have won a vacation package. Click here to claim your reward.,1
Congratulations! You have been selected to win a luxury vacation to Sydney. Respond with YES to confirm.,1
Don’t forget about our meeting on next Tuesday.,0
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
We detected unusual activity on your account. Please update your security information immediately.,1
I’ll drop by your office at 3:00 PM.,0
Please let me know if you need any help with the marketing campaign.,0
Exclusive offer: lose 15kg in 1 month with our diet plan. Click the link in our bio.,1
Lose belly fat fast with our special diet plan. Click the link to get started!,1
Congratulations! You have been selected to win a luxury vacation to Hawaii. Respond with YES to confirm.,1
You have been selected for a free vacation package! Reply YES to claim now.,1
Congratulations! You have won a gift card worth $500! Reply ACCEPT to 95883 now!,1
We have detected multiple login attempts to your account. Please reset your password using this link.,1
I can’t wait to see you!,0
Lose belly fat fast with our special diet plan. Click the link to get started!,1
I have sent you the files. Please check your email.,0
I will be late to the office today. Stuck in traffic.,0
Want free samples? Follow us and share this post to claim.,1
Congratulations! You have won a shopping voucher! Reply WIN to 18442 now!,1
Join our pyramid scheme and get rich quick! DM for details.,1
We found a package addressed to you. Click here to confirm your shipping details.,1
Please let me know if you have any questions about the new product launch.,0
We found a package addressed to you. Click here to confirm your shipping details.,1
"Hey David, are we meeting at 1:00 PM tomorrow?",0
Did you watch the game last night? It was thrilling!,0
Please confirm your attendance for the birthday party.,0
I’ll drop by your office at 7:00 PM.,0
Lunch was great yesterday! Let’s do it again sometime.,0
"Turn $100 into $10,000 overnight! DM for details!",1
"Hey Sophia, are we meeting at 11:00 AM tomorrow?",0
"You have been selected for a $10,000 grant. Apply now to receive the funds.",1
Looking forward to our vacation next summer!,0
Great job on the assignment today!,0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
You have been selected for a free shopping voucher! Reply YES to claim now.,1
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
"Turn $100 into $10,000 overnight! DM for details!",1
We found a package addressed to you. Click here to confirm your shipping details.,1
We detected unusual activity on your account. Please update your security information immediately.,1
We found a package addressed to you. Click here to confirm your shipping details.,1
I have sent you the files. Please check your email.,0
URGENT! Your mobile number has been selected to win laptop. Call 18442 now!,1
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
I’ll be there in 3:00 PM.,0
Let’s go for a walk this evening. The weather is nice.,0
Get rich quick! DM us for our secret trading tips.,1
Looking forward to our vacation next month!,0
Don’t forget to water the plants today.,0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Get unlimited access to premium content at 90% discount. Click here to subscribe.,1
"Turn $100 into $10,000 overnight! DM for details!",1
Please review the attached report and let me know your feedback.,0
Join our pyramid scheme and get rich quick! DM for details.,1
You have been awarded an exclusive membership card. Confirm your details to activate.,1
Congratulations on your certification! We are proud of you.,0
See you at the party this morning!,0
Looking forward to our vacation next month!,0
Get 0% interest on personal loans today! Apply now.,1
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Transform your life with our miracle supplement. Click the link to learn more.,1
Looking forward to our vacation next holiday!,0
You have been chosen to receive a free gym membership. Click here to claim!,1
Let’s go for a walk this morning. The weather is nice.,0
"You have been selected for a $10,000 grant. Apply now to receive the funds.",1
Please send me the notes from the meeting.,0
Please send me the notes from the meeting.,0
You have been selected for a free car! Reply YES to claim now.,1
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Don’t forget about our meeting on next week.,0
Don’t forget to water the plants today.,0
Just wanted to say thank you for your help earlier.,0
Free iPhone for our first 100 followers! Claim yours now.,1
Don’t forget to water the plants today.,0
I have sent you the files. Please check your email.,0
Thanks for your assistance with the task.,0
We have detected multiple login attempts to your account. Please reset your password using this link.,1
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Looking forward to our vacation next summer!,0
Let’s meet for dinner at 8:00 AM tonight.,0
Don’t forget to submit the research paper by next Monday.,0
Congratulations! You have been selected to win a luxury vacation to Hawaii. Respond with YES to confirm.,1
Please let me know if you need any help with the software development project.,0
Get 0% interest on personal loans today! Apply now.,1
I can’t wait to see you!,0
Please send me the notes from the meeting.,0
Don’t forget to water the plants today.,0
Can you pick up some groceries on your way home?,0
Can you pick up some milk on your way home?,0
Congratulations! You have won a car! Text NOW to 82674 now!,1
Exclusive deal! Buy one get one free on our luxury watch. Limited time offer.,1
You have been selected for a free car! Reply YES to claim now.,1
Transform your life with our miracle supplement. Click the link to learn more.,1
Low interest rates available for a limited time! Apply for a loan today.,1
I have sent you the files. Please check your email.,0
I have sent you the files. Please check your email.,0
Lunch was great yesterday! Let’s do it again sometime.,0
Let’s schedule a call to discuss the details of the research study.,0
Get unlimited access to premium content at 90% discount. Click here to subscribe.,1
Congratulations! You have won a car. Click here to claim your reward.,1
Please confirm your attendance for the team building event.,0
"Hey David, are we meeting at 2:00 PM tomorrow?",0
I’m so proud of you for getting the award.,0
Get the latest fashion accessories at 80% off! Shop now!,1
"Want to make $10,000 per month from home? Send us a message!",1
Please let me know if you have any questions about the research study.,0
Don’t forget about our meeting on Friday.,0
Don’t forget about our meeting on next Tuesday.,0
Free cruise trip for our first 100 followers! Claim yours now.,1
"Turn $100 into $10,000 overnight! DM for details!",1
Exclusive deal! Buy one get one free on our tablet. Limited time offer.,1
Congratulations on your graduation! We are proud of you.,0
Please let me know if you have any questions about the rebranding effort.,0
I’ll drop by your office at 7:00 PM.,0
"Want to make $10,000 per month from home? Send us a message!",1
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Get 0% interest on personal loans today! Apply now.,1
Congratulations on your new baby!,0
Free shopping voucher for our first 100 followers! Claim yours now.,1
We have detected multiple login attempts to your account. Please reset your password using this link.,1
Can you send me the proposal by end of day?,0
You have been awarded an exclusive membership card. Confirm your details to activate.,1
Just wanted to say thank you for your help earlier.,0
Congratulations! You have won a smartwatch. Click here to claim your reward.,1
You have been selected for a free laptop! Reply YES to claim now.,1
Don’t forget to water the plants today.,0
Congratulations! You have won a shopping voucher! Text GO to 31088 now!,1
The meeting has been moved to 7:00 PM.,0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Exclusive deal! Buy one get one free on our luxury watch. Limited time offer.,1
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Get thousands of followers overnight! DM us for details.,1
Free gift card worth $500 for our first 100 followers! Claim yours now.,1
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
Let’s meet for dinner at 2:00 PM tonight.,0
Looking forward to seeing you at the webinar.,0
Exclusive deal! Buy one get one free on our luxury watch. Limited time offer.,1
Let’s schedule a call to discuss the details of the rebranding effort.,0
Let’s meet for dinner at 1:00 PM tonight.,0
I can’t wait to see you!,0
You have been chosen to receive a free iPhone. Click here to claim!,1
Please let me know if you need any help with the new product launch.,0
You have been selected for a free cruise trip! Reply YES to claim now.,1
You have been chosen to receive a free laptop. Click here to claim!,1
Great job on the task today!,0
Get unlimited access to premium content at 90% discount. Click here to subscribe.,1
I’ll drop by your office at 3:00 PM.,0
The concert last night was amazing. Had a great time!,0
I’ll drop by your office at 6:00 PM.,0
Let’s schedule a call to discuss the details of the marketing campaign.,0
Get thousands of followers overnight! DM us for details.,1
Congratulations! You have been selected to win a luxury vacation to London. Respond with YES to confirm.,1
See you at the party this afternoon!,0
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
Are you free this weekend? Let’s plan a trip.,0
"Happy birthday, Anna! Hope you have a wonderful day.",0
Get thousands of followers overnight! DM us for details.,1
Let’s meet for dinner at 7:00 PM tonight.,0
URGENT! Your mobile number has been selected to win gym membership. Call 64277 now!,1
"Want to make $10,000 per month from home? Send us a message!",1
We have detected multiple login attempts to your account. Please reset your password using this link.,1
Your mailbox has exceeded its storage quota. Click here to avoid losing emails.,1
The concert last night was amazing. Had a great time!,0
Let’s meet for dinner at 6:00 PM tonight.,0
"Turn $100 into $10,000 overnight! DM for details!",1
The meeting has been moved to 8:00 AM.,0
Earn $500 daily working from home. Sign up now and start earning immediately.,1
We have detected multiple login attempts to your account. Please reset your password using this link.,1
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
Win a brand new smartphone! Reply WIN to enter the lucky draw.,1
Looking forward to seeing you at the workshop.,0
You have been selected for a free cruise trip! Reply YES to claim now.,1
Good luck on your final exam. You’ve got this!,0
Please send me the notes from the meeting.,0
"You have been selected for a $10,000 grant. Apply now to receive the funds.",1
Congratulations on your new baby!,0
Did you watch the game last night? It was thrilling!,0
Please send me the notes from the meeting.,0
You have been chosen to receive a free shopping voucher. Click here to claim!,1
"Happy birthday, David! Hope you have a wonderful day.",0
Don’t forget to water the plants today.,0
"Turn $100 into $10,000 overnight! DM for details!",1
Can you pick up some milk on your way home?,0
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
We should catch up over coffee sometime soon.,0
I have sent you the files. Please check your email.,0
Congratulations! You have won a gift card worth $500! Text CONFIRM to 59609 now!,1
Want free samples? Follow us and share this post to claim.,1
Confirm your account information to avoid service interruption. Click here to verify.,1
Good luck on your science test. You’ve got this!,0
The concert last night was amazing. Had a great time!,0
Your account has been temporarily suspended due to suspicious login attempts. Click here to verify your account.,1
Congratulations on your new baby!,0
Earn $500 daily working from home. Sign up now and start earning immediately.,1
Just wanted to say thank you for your help earlier.,0
You have been chosen to receive a free cruise trip. Click here to claim!,1
Low interest rates available for a limited time! Apply for a loan today.,1
Good luck on your final exam. You’ve got this!,0
I finished reading the book you recommended. It was excellent!,0
My flight has been delayed. I will keep you updated.,0
Win a free car! Follow our page and tag two friends to enter.,1
Don’t forget about our meeting on April 10th.,0
You have been selected to receive a free laptop. Respond now to claim.,1
Get thousands of followers overnight! DM us for details.,1
Get thousands of followers overnight! DM us for details.,1
Don’t forget to water the plants today.,0
My flight has been delayed. I will keep you updated.,0
Don’t forget to submit the presentation by tomorrow.,0
Can you pick up some bread on your way home?,0
Congratulations! You have won a gift card worth $500! Reply START to 27950 now!,1
Join our giveaway for a chance to win a laptop! Like and share this post.,1
I finished reading the book you recommended. It was excellent!,0
I’m so proud of you for getting the certification.,0
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
Thanks for your assistance with the task.,0
The meeting has been moved to 11:00 AM.,0
Lose belly fat fast with our special diet plan. Click the link to get started!,1
Lose belly fat fast with our special diet plan. Click the link to get started!,1
You have been selected for a free gym membership! Reply YES to claim now.,1
Exclusive offer: lose 15kg in 1 month with our diet plan. Click the link in our bio.,1
Congratulations! You have been selected to win a luxury vacation to Dubai. Respond with YES to confirm.,1
Looking forward to our vacation next holiday!,0
Please confirm your attendance for the wedding.,0
I can’t wait to see you!,0
Your mailbox has exceeded its storage quota. Click here to avoid losing emails.,1
Please let me know if you need any help with the new product launch.,0
The concert last night was amazing. Had a great time!,0
The concert last night was amazing. Had a great time!,0
Let’s schedule a call to discuss the details of the marketing campaign.,0
"Want to make $10,000 per month from home? Send us a message!",1
We detected unusual activity on your account. Please update your security information immediately.,1
I’m so proud of you for getting the promotion.,0
Please let me know if you need any help with the rebranding effort.,0
Your account has been temporarily suspended due to suspicious login attempts. Click here to verify your account.,1
Win a free vacation package! Follow our page and tag two friends to enter.,1
You have been chosen to receive a free shopping voucher. Click here to claim!,1
Win a free gym membership! Follow our page and tag two friends to enter.,1
Can you send me the presentation by end of day?,0
Get unlimited access to premium content at 90% discount. Click here to subscribe.,1
You have been selected to receive a free laptop. Respond now to claim.,1
The concert last night was amazing. Had a great time!,0
We have detected multiple login attempts to your account. Please reset your password using this link.,1
Free shopping voucher for our first 100 followers! Claim yours now.,1
Exclusive offer: lose 15kg in 1 month with our diet plan. Click the link in our bio.,1
Low interest rates available for a limited time! Apply for a loan today.,1
The meeting has been moved to 3:00 PM.,0
Can you send me the presentation by next Monday?,0
I’ll be there in 3:00 PM.,0
Thanks for your assistance with the assignment.,0
I’ll be there in 1:00 PM.,0
Let’s go for a walk this morning. The weather is nice.,0
Free PlayStation for our first 100 followers! Claim yours now.,1
Congratulations on your award! We are proud of you.,0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Your mailbox has exceeded its storage quota. Click here to avoid losing emails.,1
I’ll be there in 2:00 PM.,0
Don’t forget to water the plants today.,0
Your account has been temporarily suspended due to suspicious login attempts. Click here to verify your account.,1
Get thousands of followers overnight! DM us for details.,1
Lunch was great yesterday! Let’s do it again sometime.,0
Don’t forget to submit the research paper by by Friday.,0
Please let me know if you need any help with the rebranding effort.,0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
Please let me know if you need any help with the marketing campaign.,0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
"Happy birthday, Anna! Hope you have a wonderful day.",0
Good luck on your math exam. You’ve got this!,0
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
Join our giveaway for a chance to win a laptop! Like and share this post.,1
You have been selected to receive a free car. Respond now to claim.,1
Transform your life with our miracle supplement. Click the link to learn more.,1
The meeting has been moved to 3:00 PM.,0
Please let me know if you need any help with the software development project.,0
Are you free this weekend? Let’s plan a trip.,0
Looking forward to our vacation next summer!,0
Don’t forget about our meeting on next week.,0
Please send me the notes from the meeting.,0
Good luck on your midterm. You’ve got this!,0
Thank you for your quick response.,0
URGENT! Your mobile number has been selected to win iPhone. Call 14996 now!,1
Your mailbox has exceeded its storage quota. Click here to avoid losing emails.,1
Don’t forget to submit the homework by tomorrow.,0
Don’t forget about our meeting on October 5th.,0
Thanks for your assistance with the presentation.,0
Earn $500 daily working from home. Sign up now and start earning immediately.,1
